FieldID,auxin,gibberellin,cytokinin,ethylene,abscisicAcid,nitrogen,phosphorus,magnesium,sulfur,silicon,plantGrowth
136533,AuxinNA,gibberellinNA,cytokininLow,ethyleneLow,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumAN,sulfurAN,siliconAN,LowGrowth
206408,AuxinLow,gibberellinNA,cytokininNA,ethyleneAN,abscisicAcidAN,NitrogenLow,phosphorusMN,magnesiumMN,sulfurMN,siliconAN,HighGrowth
145621,AuxinLow,gibberellinNA,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenLow,phosphorusLow,magnesiumAN,sulfurMN,siliconAN,MediumGrowth
183507,AuxinLow,gibberellinLow,cytokininAN,ethyleneAN,abscisicAcidAN,NitrogenMN,phosphorusAN,magnesiumMN,sulfurMN,siliconLow,HighGrowth
118670,AuxinAN,gibberellinNA,cytokininAN,ethyleneAN,abscisicAcidAN,NitrogenMN,phosphorusAN,magnesiumAN,sulfurAN,siliconMN,HighGrowth
135144,AuxinAN,gibberellinLow,cytokininNA,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusMN,magnesiumLow,sulfurMN,siliconLow,HighGrowth
138243,AuxinNA,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumAN,sulfurLow,siliconLow,LowGrowth
144953,AuxinAN,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumMN,sulfurLow,siliconAN,HighGrowth
209676,AuxinNA,gibberellinNA,cytokininNA,ethyleneLow,abscisicAcidAN,NitrogenLow,phosphorusAN,magnesiumLow,sulfurAN,siliconMN,LowGrowth
208584,AuxinNA,gibberellinLow,cytokininNA,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumMN,sulfurAN,siliconAN,LowGrowth
183062,AuxinAN,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusAN,magnesiumAN,sulfurLow,siliconLow,LowGrowth
112620,AuxinNA,gibberellinNA,cytokininNA,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumMN,sulfurMN,siliconAN,LowGrowth
210373,AuxinAN,gibberellinNA,cytokininNA,ethyleneAN,abscisicAcidNA,NitrogenAN,phosphorusAN,magnesiumAN,sulfurLow,siliconMN,MediumGrowth
167444,AuxinAN,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenLow,phosphorusMN,magnesiumMN,sulfurLow,siliconMN,HighGrowth
150787,AuxinNA,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenMN,phosphorusLow,magnesiumLow,sulfurLow,siliconLow,LowGrowth
121361,AuxinLow,gibberellinLow,cytokininNA,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumAN,sulfurLow,siliconMN,MediumGrowth
121782,AuxinLow,gibberellinAN,cytokininAN,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumMN,sulfurLow,siliconAN,HighGrowth
163620,AuxinLow,gibberellinNA,cytokininNA,ethyleneLow,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumLow,sulfurAN,siliconAN,LowGrowth
201547,AuxinNA,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenMN,phosphorusLow,magnesiumMN,sulfurAN,siliconAN,HighGrowth
201935,AuxinAN,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenMN,phosphorusLow,magnesiumLow,sulfurLow,siliconMN,HighGrowth
178190,AuxinNA,gibberellinAN,cytokininLow,ethyleneNA,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumLow,sulfurAN,siliconLow,LowGrowth
132021,AuxinLow,gibberellinNA,cytokininAN,ethyleneNA,abscisicAcidLow,NitrogenAN,phosphorusAN,magnesiumLow,sulfurMN,siliconMN,MediumGrowth
138131,AuxinLow,gibberellinLow,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenMN,phosphorusMN,magnesiumAN,sulfurLow,siliconAN,HighGrowth
185591,AuxinLow,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidLow,NitrogenMN,phosphorusAN,magnesiumAN,sulfurLow,siliconMN,HighGrowth
193541,AuxinLow,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidNA,NitrogenMN,phosphorusMN,magnesiumMN,sulfurMN,siliconMN,HighGrowth
186479,AuxinNA,gibberellinLow,cytokininNA,ethyleneAN,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumMN,sulfurLow,siliconAN,LowGrowth
179254,AuxinNA,gibberellinNA,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenMN,phosphorusLow,magnesiumLow,sulfurMN,siliconAN,LowGrowth
184597,AuxinNA,gibberellinAN,cytokininNA,ethyleneNA,abscisicAcidLow,NitrogenMN,phosphorusMN,magnesiumLow,sulfurMN,siliconAN,MediumGrowth
126479,AuxinLow,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenLow,phosphorusMN,magnesiumLow,sulfurLow,siliconAN,MediumGrowth
184959,AuxinAN,gibberellinLow,cytokininNA,ethyleneNA,abscisicAcidAN,NitrogenLow,phosphorusLow,magnesiumAN,sulfurMN,siliconMN,MediumGrowth
114390,AuxinNA,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenMN,phosphorusLow,magnesiumLow,sulfurAN,siliconLow,LowGrowth
213933,AuxinLow,gibberellinAN,cytokininNA,ethyleneLow,abscisicAcidAN,NitrogenLow,phosphorusMN,magnesiumAN,sulfurMN,siliconAN,HighGrowth
144193,AuxinLow,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidNA,NitrogenLow,phosphorusAN,magnesiumLow,sulfurAN,siliconLow,LowGrowth
200861,AuxinLow,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidNA,NitrogenMN,phosphorusLow,magnesiumMN,sulfurLow,siliconMN,MediumGrowth
182004,AuxinNA,gibberellinNA,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumAN,sulfurLow,siliconAN,LowGrowth
171477,AuxinAN,gibberellinAN,cytokininAN,ethyleneLow,abscisicAcidLow,NitrogenLow,phosphorusLow,magnesiumLow,sulfurLow,siliconLow,LowGrowth
150054,AuxinAN,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumAN,sulfurLow,siliconLow,HighGrowth
136670,AuxinLow,gibberellinNA,cytokininNA,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusAN,magnesiumMN,sulfurLow,siliconMN,LowGrowth
212110,AuxinLow,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenMN,phosphorusLow,magnesiumMN,sulfurLow,siliconAN,MediumGrowth
159685,AuxinNA,gibberellinLow,cytokininLow,ethyleneNA,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumMN,sulfurAN,siliconLow,LowGrowth
172539,AuxinLow,gibberellinLow,cytokininNA,ethyleneNA,abscisicAcidLow,NitrogenLow,phosphorusMN,magnesiumMN,sulfurAN,siliconMN,MediumGrowth
164506,AuxinAN,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenMN,phosphorusAN,magnesiumMN,sulfurMN,siliconMN,HighGrowth
119798,AuxinAN,gibberellinAN,cytokininNA,ethyleneLow,abscisicAcidNA,NitrogenMN,phosphorusAN,magnesiumMN,sulfurLow,siliconMN,HighGrowth
175305,AuxinLow,gibberellinLow,cytokininLow,ethyleneNA,abscisicAcidAN,NitrogenLow,phosphorusMN,magnesiumMN,sulfurLow,siliconMN,HighGrowth
169141,AuxinAN,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenLow,phosphorusMN,magnesiumLow,sulfurLow,siliconAN,MediumGrowth
121046,AuxinLow,gibberellinAN,cytokininLow,ethyleneNA,abscisicAcidAN,NitrogenLow,phosphorusAN,magnesiumMN,sulfurLow,siliconLow,MediumGrowth
202610,AuxinNA,gibberellinAN,cytokininLow,ethyleneNA,abscisicAcidLow,NitrogenAN,phosphorusAN,magnesiumMN,sulfurMN,siliconLow,MediumGrowth
131441,AuxinNA,gibberellinNA,cytokininNA,ethyleneNA,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumMN,sulfurLow,siliconLow,LowGrowth
139642,AuxinNA,gibberellinNA,cytokininLow,ethyleneAN,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumMN,sulfurLow,siliconMN,HighGrowth
190534,AuxinAN,gibberellinAN,cytokininAN,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusAN,magnesiumAN,sulfurAN,siliconLow,HighGrowth
183778,AuxinAN,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidLow,NitrogenAN,phosphorusAN,magnesiumAN,sulfurMN,siliconAN,HighGrowth
119284,AuxinNA,gibberellinAN,cytokininAN,ethyleneLow,abscisicAcidLow,NitrogenLow,phosphorusMN,magnesiumLow,sulfurLow,siliconAN,MediumGrowth
177611,AuxinLow,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidNA,NitrogenMN,phosphorusMN,magnesiumLow,sulfurMN,siliconLow,MediumGrowth
155051,AuxinAN,gibberellinAN,cytokininNA,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusAN,magnesiumMN,sulfurMN,siliconLow,MediumGrowth
191816,AuxinAN,gibberellinNA,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenLow,phosphorusMN,magnesiumLow,sulfurLow,siliconMN,HighGrowth
177760,AuxinLow,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenLow,phosphorusLow,magnesiumLow,sulfurAN,siliconLow,LowGrowth
116675,AuxinLow,gibberellinLow,cytokininNA,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusLow,magnesiumAN,sulfurMN,siliconLow,MediumGrowth
204515,AuxinNA,gibberellinAN,cytokininNA,ethyleneNA,abscisicAcidAN,NitrogenLow,phosphorusAN,magnesiumMN,sulfurMN,siliconLow,MediumGrowth
164349,AuxinAN,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidAN,NitrogenLow,phosphorusLow,magnesiumAN,sulfurAN,siliconMN,HighGrowth
169242,AuxinAN,gibberellinNA,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenMN,phosphorusLow,magnesiumLow,sulfurAN,siliconAN,MediumGrowth
202258,AuxinLow,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumAN,sulfurAN,siliconAN,LowGrowth
119070,AuxinNA,gibberellinAN,cytokininAN,ethyleneAN,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumAN,sulfurAN,siliconLow,HighGrowth
207567,AuxinAN,gibberellinAN,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusAN,magnesiumLow,sulfurLow,siliconLow,LowGrowth
146957,AuxinAN,gibberellinAN,cytokininLow,ethyleneNA,abscisicAcidLow,NitrogenMN,phosphorusMN,magnesiumMN,sulfurAN,siliconLow,HighGrowth
153559,AuxinAN,gibberellinAN,cytokininLow,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumAN,sulfurLow,siliconMN,HighGrowth
212769,AuxinNA,gibberellinNA,cytokininNA,ethyleneLow,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumLow,sulfurLow,siliconMN,LowGrowth
138881,AuxinAN,gibberellinLow,cytokininNA,ethyleneAN,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumAN,sulfurAN,siliconMN,HighGrowth
168887,AuxinNA,gibberellinLow,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumAN,sulfurMN,siliconMN,HighGrowth
190697,AuxinNA,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidNA,NitrogenMN,phosphorusMN,magnesiumMN,sulfurAN,siliconMN,HighGrowth
133249,AuxinAN,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidAN,NitrogenLow,phosphorusMN,magnesiumMN,sulfurLow,siliconMN,HighGrowth
197323,AuxinNA,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumMN,sulfurMN,siliconAN,HighGrowth
154159,AuxinNA,gibberellinLow,cytokininNA,ethyleneNA,abscisicAcidLow,NitrogenLow,phosphorusLow,magnesiumLow,sulfurMN,siliconAN,LowGrowth
151236,AuxinNA,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumAN,sulfurLow,siliconAN,MediumGrowth
129408,AuxinLow,gibberellinLow,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumLow,sulfurAN,siliconMN,MediumGrowth
111331,AuxinAN,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumMN,sulfurAN,siliconMN,HighGrowth
112765,AuxinNA,gibberellinNA,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumAN,sulfurLow,siliconMN,HighGrowth
125846,AuxinNA,gibberellinAN,cytokininNA,ethyleneNA,abscisicAcidNA,NitrogenMN,phosphorusLow,magnesiumMN,sulfurAN,siliconLow,LowGrowth
169851,AuxinAN,gibberellinNA,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusLow,magnesiumLow,sulfurMN,siliconAN,HighGrowth
200060,AuxinLow,gibberellinNA,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusAN,magnesiumMN,sulfurMN,siliconAN,HighGrowth
132675,AuxinAN,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidNA,NitrogenMN,phosphorusMN,magnesiumLow,sulfurLow,siliconAN,HighGrowth
136018,AuxinAN,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusLow,magnesiumMN,sulfurMN,siliconAN,MediumGrowth
190312,AuxinLow,gibberellinAN,cytokininAN,ethyleneLow,abscisicAcidNA,NitrogenMN,phosphorusLow,magnesiumAN,sulfurLow,siliconAN,MediumGrowth
127983,AuxinNA,gibberellinNA,cytokininLow,ethyleneAN,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumAN,sulfurLow,siliconAN,HighGrowth
185143,AuxinAN,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidLow,NitrogenAN,phosphorusMN,magnesiumLow,sulfurLow,siliconAN,MediumGrowth
160539,AuxinAN,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenMN,phosphorusLow,magnesiumMN,sulfurMN,siliconMN,HighGrowth
173634,AuxinAN,gibberellinNA,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumAN,sulfurLow,siliconMN,HighGrowth
152375,AuxinNA,gibberellinNA,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenAN,phosphorusLow,magnesiumAN,sulfurMN,siliconAN,LowGrowth
151422,AuxinNA,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumAN,sulfurAN,siliconMN,HighGrowth
132617,AuxinNA,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidLow,NitrogenAN,phosphorusLow,magnesiumMN,sulfurMN,siliconAN,MediumGrowth
112339,AuxinNA,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidAN,NitrogenAN,phosphorusMN,magnesiumMN,sulfurAN,siliconLow,HighGrowth
135978,AuxinAN,gibberellinNA,cytokininNA,ethyleneAN,abscisicAcidAN,NitrogenAN,phosphorusAN,magnesiumMN,sulfurLow,siliconLow,MediumGrowth
142453,AuxinLow,gibberellinAN,cytokininAN,ethyleneAN,abscisicAcidAN,NitrogenLow,phosphorusLow,magnesiumMN,sulfurMN,siliconAN,HighGrowth
165134,AuxinLow,gibberellinLow,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumAN,sulfurMN,siliconAN,HighGrowth
146856,AuxinNA,gibberellinAN,cytokininNA,ethyleneLow,abscisicAcidNA,NitrogenAN,phosphorusLow,magnesiumAN,sulfurLow,siliconAN,LowGrowth
185966,AuxinLow,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumAN,sulfurLow,siliconAN,MediumGrowth
193186,AuxinAN,gibberellinNA,cytokininAN,ethyleneNA,abscisicAcidNA,NitrogenMN,phosphorusAN,magnesiumLow,sulfurLow,siliconMN,MediumGrowth
186151,AuxinNA,gibberellinAN,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumAN,sulfurAN,siliconAN,MediumGrowth
112359,AuxinAN,gibberellinNA,cytokininAN,ethyleneNA,abscisicAcidLow,NitrogenAN,phosphorusAN,magnesiumLow,sulfurMN,siliconMN,HighGrowth
195884,AuxinAN,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenMN,phosphorusLow,magnesiumAN,sulfurAN,siliconMN,HighGrowth
132771,AuxinNA,gibberellinAN,cytokininAN,ethyleneNA,abscisicAcidLow,NitrogenAN,phosphorusLow,magnesiumAN,sulfurMN,siliconLow,MediumGrowth
195058,AuxinAN,gibberellinAN,cytokininNA,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumAN,sulfurAN,siliconAN,LowGrowth
138692,AuxinAN,gibberellinAN,cytokininNA,ethyleneNA,abscisicAcidLow,NitrogenLow,phosphorusLow,magnesiumMN,sulfurLow,siliconMN,MediumGrowth
136947,AuxinLow,gibberellinLow,cytokininAN,ethyleneLow,abscisicAcidLow,NitrogenAN,phosphorusMN,magnesiumMN,sulfurAN,siliconLow,HighGrowth
176775,AuxinAN,gibberellinNA,cytokininNA,ethyleneNA,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumMN,sulfurMN,siliconAN,MediumGrowth
140757,AuxinAN,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidLow,NitrogenLow,phosphorusMN,magnesiumMN,sulfurMN,siliconMN,HighGrowth
205343,AuxinLow,gibberellinNA,cytokininAN,ethyleneAN,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumLow,sulfurAN,siliconMN,HighGrowth
123924,AuxinLow,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenMN,phosphorusMN,magnesiumLow,sulfurAN,siliconLow,HighGrowth
191795,AuxinNA,gibberellinAN,cytokininLow,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumLow,sulfurLow,siliconAN,MediumGrowth
195951,AuxinNA,gibberellinAN,cytokininAN,ethyleneNA,abscisicAcidLow,NitrogenAN,phosphorusMN,magnesiumLow,sulfurMN,siliconAN,HighGrowth
141543,AuxinLow,gibberellinAN,cytokininAN,ethyleneAN,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumLow,sulfurLow,siliconLow,MediumGrowth
201656,AuxinAN,gibberellinLow,cytokininAN,ethyleneLow,abscisicAcidAN,NitrogenLow,phosphorusLow,magnesiumLow,sulfurMN,siliconLow,MediumGrowth
147269,AuxinNA,gibberellinAN,cytokininLow,ethyleneNA,abscisicAcidLow,NitrogenAN,phosphorusMN,magnesiumMN,sulfurLow,siliconAN,MediumGrowth
141510,AuxinLow,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidLow,NitrogenLow,phosphorusMN,magnesiumAN,sulfurLow,siliconAN,LowGrowth
173039,AuxinAN,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidNA,NitrogenMN,phosphorusAN,magnesiumLow,sulfurMN,siliconLow,HighGrowth
187858,AuxinAN,gibberellinNA,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenLow,phosphorusLow,magnesiumLow,sulfurAN,siliconLow,LowGrowth
191801,AuxinLow,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenMN,phosphorusLow,magnesiumMN,sulfurLow,siliconLow,MediumGrowth
182212,AuxinNA,gibberellinNA,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenAN,phosphorusLow,magnesiumMN,sulfurLow,siliconAN,LowGrowth
160172,AuxinNA,gibberellinNA,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusMN,magnesiumAN,sulfurAN,siliconAN,LowGrowth
191885,AuxinLow,gibberellinLow,cytokininNA,ethyleneLow,abscisicAcidAN,NitrogenMN,phosphorusAN,magnesiumLow,sulfurMN,siliconLow,MediumGrowth
121504,AuxinAN,gibberellinLow,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenMN,phosphorusAN,magnesiumLow,sulfurAN,siliconLow,MediumGrowth
163456,AuxinAN,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusMN,magnesiumMN,sulfurLow,siliconAN,MediumGrowth
118479,AuxinAN,gibberellinLow,cytokininAN,ethyleneLow,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumLow,sulfurAN,siliconMN,HighGrowth
126326,AuxinLow,gibberellinNA,cytokininAN,ethyleneAN,abscisicAcidNA,NitrogenLow,phosphorusMN,magnesiumMN,sulfurLow,siliconAN,MediumGrowth
121726,AuxinLow,gibberellinNA,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusAN,magnesiumLow,sulfurLow,siliconLow,LowGrowth
213987,AuxinLow,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidLow,NitrogenAN,phosphorusAN,magnesiumLow,sulfurLow,siliconAN,LowGrowth
180644,AuxinLow,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenAN,phosphorusMN,magnesiumAN,sulfurLow,siliconAN,HighGrowth
184235,AuxinLow,gibberellinAN,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusAN,magnesiumMN,sulfurLow,siliconMN,HighGrowth
125262,AuxinLow,gibberellinLow,cytokininNA,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusLow,magnesiumLow,sulfurMN,siliconAN,LowGrowth
138139,AuxinLow,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusAN,magnesiumLow,sulfurAN,siliconMN,HighGrowth
149137,AuxinLow,gibberellinAN,cytokininAN,ethyleneAN,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumLow,sulfurAN,siliconMN,HighGrowth
194366,AuxinLow,gibberellinNA,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumMN,sulfurAN,siliconLow,HighGrowth
157299,AuxinNA,gibberellinNA,cytokininNA,ethyleneAN,abscisicAcidAN,NitrogenLow,phosphorusMN,magnesiumLow,sulfurAN,siliconLow,LowGrowth
127000,AuxinLow,gibberellinAN,cytokininNA,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusAN,magnesiumAN,sulfurAN,siliconAN,HighGrowth
119086,AuxinNA,gibberellinNA,cytokininNA,ethyleneNA,abscisicAcidLow,NitrogenLow,phosphorusMN,magnesiumLow,sulfurLow,siliconAN,LowGrowth
182358,AuxinLow,gibberellinAN,cytokininAN,ethyleneAN,abscisicAcidNA,NitrogenLow,phosphorusAN,magnesiumAN,sulfurLow,siliconLow,MediumGrowth
201309,AuxinNA,gibberellinNA,cytokininAN,ethyleneAN,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumLow,sulfurLow,siliconAN,LowGrowth
195034,AuxinNA,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusAN,magnesiumMN,sulfurMN,siliconAN,HighGrowth
155010,AuxinLow,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumLow,sulfurAN,siliconMN,LowGrowth
158315,AuxinNA,gibberellinNA,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumLow,sulfurMN,siliconAN,MediumGrowth
144222,AuxinAN,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidLow,NitrogenAN,phosphorusMN,magnesiumAN,sulfurMN,siliconAN,HighGrowth
179153,AuxinLow,gibberellinAN,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusAN,magnesiumAN,sulfurLow,siliconMN,MediumGrowth
115732,AuxinAN,gibberellinNA,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusAN,magnesiumMN,sulfurLow,siliconMN,MediumGrowth
154232,AuxinNA,gibberellinAN,cytokininAN,ethyleneNA,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumLow,sulfurLow,siliconLow,LowGrowth
140886,AuxinNA,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidNA,NitrogenLow,phosphorusAN,magnesiumLow,sulfurAN,siliconAN,LowGrowth
186549,AuxinNA,gibberellinAN,cytokininAN,ethyleneLow,abscisicAcidLow,NitrogenAN,phosphorusMN,magnesiumAN,sulfurLow,siliconMN,HighGrowth
134469,AuxinAN,gibberellinAN,cytokininAN,ethyleneNA,abscisicAcidNA,NitrogenLow,phosphorusMN,magnesiumAN,sulfurMN,siliconMN,HighGrowth
128822,AuxinAN,gibberellinLow,cytokininLow,ethyleneNA,abscisicAcidLow,NitrogenLow,phosphorusLow,magnesiumLow,sulfurAN,siliconMN,LowGrowth
211001,AuxinLow,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusAN,magnesiumAN,sulfurLow,siliconMN,MediumGrowth
160135,AuxinLow,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumLow,sulfurAN,siliconAN,LowGrowth
177523,AuxinAN,gibberellinLow,cytokininAN,ethyleneLow,abscisicAcidNA,NitrogenAN,phosphorusAN,magnesiumAN,sulfurAN,siliconAN,HighGrowth
187909,AuxinNA,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenMN,phosphorusMN,magnesiumLow,sulfurAN,siliconAN,HighGrowth
183505,AuxinAN,gibberellinNA,cytokininNA,ethyleneLow,abscisicAcidNA,NitrogenMN,phosphorusMN,magnesiumMN,sulfurMN,siliconMN,HighGrowth
182085,AuxinAN,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidAN,NitrogenLow,phosphorusAN,magnesiumLow,sulfurLow,siliconLow,MediumGrowth
174731,AuxinNA,gibberellinLow,cytokininNA,ethyleneNA,abscisicAcidAN,NitrogenLow,phosphorusAN,magnesiumLow,sulfurAN,siliconMN,LowGrowth
209480,AuxinLow,gibberellinAN,cytokininAN,ethyleneAN,abscisicAcidNA,NitrogenLow,phosphorusMN,magnesiumMN,sulfurMN,siliconMN,HighGrowth
156473,AuxinAN,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidLow,NitrogenMN,phosphorusMN,magnesiumLow,sulfurMN,siliconAN,HighGrowth
164049,AuxinLow,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumLow,sulfurAN,siliconLow,MediumGrowth
206189,AuxinLow,gibberellinNA,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumLow,sulfurAN,siliconMN,HighGrowth
127395,AuxinAN,gibberellinLow,cytokininAN,ethyleneAN,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumMN,sulfurLow,siliconMN,HighGrowth
